haul_id,lat,lon,year,month,day,species,no_m2,period,national_haul_id,yday,X,Y,temp,chl,depth
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Chirolophis ascanii,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Clupea harengus,0.01116292424882454,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Crystallogobius linearis,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Microstomus kitt,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Myoxocephalus scorpius,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Pholis gunnellus,0.0186048737480409,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Pomatoschistus sp,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_2,56.31333333333333,12.378333333333334,1993,2,9,Syngnathus rostellatus,0,old,NA,40,708.9448243218138,6246.081677333326,2.9622544811618354,1.168255502177823,26.981956481933594
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Agonus cataphractus,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Ammodytidae,0.003623054361460596,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Anguilla anguilla,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Aphia minuta,0.028984434891684768,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Chirolophis ascanii,0.01811527180730298,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Clupea harengus,0.11231468520527847,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Crystallogobius linearis,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Microstomus kitt,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Myoxocephalus scorpius,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Pholis gunnellus,0.061591924144830126,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Pomatoschistus sp,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_3,56.21,12.076666666666666,1993,2,9,Syngnathus rostellatus,0,old,NA,40,690.808229791487,6233.711716181374,2.9796721427671855,1.2488227813474593,26.81195640563965
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Agonus cataphractus,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Ammodytidae,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Anguilla anguilla,0.0031754183013573563,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Aphia minuta,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Chirolophis ascanii,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Clupea harengus,0.04128043791764563,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Crystallogobius linearis,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Microstomus kitt,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Myoxocephalus scorpius,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Pholis gunnellus,0.07938545753393392,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Pomatoschistus sp,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_4,56.25833333333333,11.658333333333333,1993,2,9,Syngnathus rostellatus,0,old,NA,40,664.664205128632,6238.009386157704,2.9451538085937727,1.2632462247725456,25.078298568725586
1993_02_09_5,56.45,11.58,1993,2,9,Agonus cataphractus,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Ammodytidae,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Anguilla anguilla,0.003651031615217049,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Aphia minuta,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Chirolophis ascanii,0.007302063230434098,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Clupea harengus,0.036510316152170486,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Crystallogobius linearis,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Microstomus kitt,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Myoxocephalus scorpius,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Pholis gunnellus,0.05476547422825573,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Pomatoschistus sp,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_09_5,56.45,11.58,1993,2,9,Syngnathus rostellatus,0,old,NA,40,659.0133791649423,6259.149726347869,3.0187041251890605,1.2131948451842032,23.746137619018555
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Agonus cataphractus,0,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Ammodytidae,0.00892474394830834,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Anguilla anguilla,0.00446237197415417,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Aphia minuta,0,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Chirolophis ascanii,0.01784948789661668,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Clupea harengus,0.06693557961231256,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Crystallogobius linearis,0.00446237197415417,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Microstomus kitt,0,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Myoxocephalus scorpius,0,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Pholis gunnellus,0.05354846368985004,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Pomatoschistus sp,0.01338711592246251,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_6,56.468,12.063333333333333,1993,2,10,Syngnathus rostellatus,0,old,NA,41,688.7032129850172,6262.375331552515,3.008057428175448,1.236543147794662,29.52486228942871
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Agonus cataphractus,0.03035532032575094,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Ammodytidae,0.003035532032575094,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Anguilla anguilla,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Aphia minuta,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Chirolophis ascanii,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Clupea harengus,0.03035532032575094,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Crystallogobius linearis,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Microstomus kitt,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Myoxocephalus scorpius,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Pholis gunnellus,0.1426700055310294,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Pomatoschistus sp,0.003035532032575094,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_7,56.41016666666667,11.265833333333333,1993,2,10,Syngnathus rostellatus,0,old,NA,41,639.8006379613015,6254.034749017727,2.937737052671366,1.19995960304814,20.06275749206543
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Agonus cataphractus,0.004140633555954967,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Ammodytidae,0.004140633555954967,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Anguilla anguilla,0,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Aphia minuta,0.004140633555954967,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Chirolophis ascanii,0,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Clupea harengus,0.024843801335729804,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Crystallogobius linearis,0.01656253422381987,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Microstomus kitt,0.004140633555954967,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Myoxocephalus scorpius,0,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Pholis gunnellus,0.053828236227414575,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Pomatoschistus sp,0.024843801335729804,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_8,56.605,11.551666666666666,1993,2,10,Syngnathus rostellatus,0,old,NA,41,656.6264708699284,6276.330388328371,3.0903141144783604,1.2131948451842032,23.57613754272461
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Agonus cataphractus,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Ammodytidae,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Anguilla anguilla,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Aphia minuta,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Chirolophis ascanii,0.008589016903230912,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Clupea harengus,0.08589016903230912,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Crystallogobius linearis,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Microstomus kitt,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Myoxocephalus scorpius,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Pholis gunnellus,0.06871213522584729,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Pomatoschistus sp,0.004294508451615456,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_10_9,56.66833333333334,11.963333333333333,1993,2,10,Syngnathus rostellatus,0,old,NA,41,681.5825128710792,6284.3920184161725,3.1474144720262416,1.2113941600245814,33.356136322021484
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Agonus cataphractus,0.004672201377327564,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Ammodytidae,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Anguilla anguilla,0.009344402754655128,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Aphia minuta,0.04204981239594808,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Chirolophis ascanii,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Clupea harengus,0.07008302065991345,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Crystallogobius linearis,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Microstomus kitt,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Myoxocephalus scorpius,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Pholis gunnellus,0.051394215150603204,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Pomatoschistus sp,0.004672201377327564,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_10,56.68,12.343333333333334,1993,2,11,Syngnathus rostellatus,0,old,NA,42,704.7943318189091,6286.761096542517,2.806768405052935,1.172613722662772,35.71486282348633
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Agonus cataphractus,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Ammodytidae,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Anguilla anguilla,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Aphia minuta,0.014897887625310946,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Chirolophis ascanii,0.0029795775250621892,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Clupea harengus,0.0029795775250621892,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Crystallogobius linearis,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Microstomus kitt,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Myoxocephalus scorpius,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Pholis gunnellus,0.014897887625310946,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Pomatoschistus sp,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_11,56.605,12.638333333333334,1993,2,11,Syngnathus rostellatus,0,old,NA,42,723.2981933474495,6279.340228525512,2.7264402327999164,1.1504986901437082,21.276269912719727
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Agonus cataphractus,0.013177286519289117,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Ammodytidae,0,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Anguilla anguilla,0.00878485767952608,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Aphia minuta,0.00878485767952608,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Chirolophis ascanii,0.00439242883976304,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Clupea harengus,0.026354573038578234,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Crystallogobius linearis,0.00439242883976304,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Microstomus kitt,0,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Myoxocephalus scorpius,0,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Pholis gunnellus,0.061494003756682555,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Pomatoschistus sp,0.00439242883976304,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_11_12,56.553333333333335,12.416666666666666,1993,2,11,Syngnathus rostellatus,0,old,NA,42,709.986620244761,6272.893507698854,2.823864155430954,1.178541660308838,33.604862213134766
1993_02_15_13,57.2095,11.3655,1993,2,15,Agonus cataphractus,0,old,NA,46,642.8738853282151,6343.18680756372,3.3551555018271415,0.9505259221599948,36.697635650634766
1993_02_15_13,57.2095,11.3655,1993,2,15,Ammodytidae,0,old,NA,46,642.8738853282151,6343.18680756372,3.3551555018271415,0.9505259221599948,36.697635650634766
1993_02_15_13,57.2095,11.3655,1993,2,15,Anguilla anguilla,0.009036652963334151,old,NA,46,642.8738853282151,6343.18680756372,3.3551555018271415,0.9505259221599948,36.697635650634766
1993_02_15_13,57.2095,11.3655,1993,2,15,Aphia minuta,0.0542199177800049,old,NA,46,642.8738853282151,6343.18680756372,3.3551555018271415,0.9505259221599948,36.697635650634766
1993_02_15_13,57.2095,11.3655,1993,2,15,Chirolophis ascanii,0.018073305926668302,old,NA,46,642.8738853282151,6343.18680756372,3.3551555018271415,0.9505259221599948,36.697635650634766
